Feature ID	Taxon	Confidence
d433d66996c65e3c0a3b4428779b7e47	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella	0.9999788608635536
191d4cb73f58c437f5bc65e1a0c34f1a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Brevundimonas	0.9423696559121038
9a131467f2991b843ecae33c3760b9ab	Unassigned	0.8571003955620973
c2688372a48e9117bf4969f5fb13a97f	Unassigned	0.6012398963423427
38b728a53c9970a190a8547efddbcee6	Unassigned	0.8999968455436227
f2a7fe6df1b7d33352ea7e48c3f94bbf	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Lactococcus	0.9999986600277143
ff377bf448579f20ed5c9fcbd2b62bf5	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Muribaculaceae;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9635227309770825
c3c872d4606e2e1d7b5b221b7ae7652b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides	0.9999999990879361
d58438b7955542d6a6e6f9fb3a607aa0	Unassigned	0.8343564539389914
410a6ca0d3c2066b4bb29dd0964129f3	D_0__Bacteria	0.9086611180522847
e49c46afa37d4e3a5315fe3c80972678	D_0__Bacteria	0.9455980919552813
25fa82d6c4757cf88f9865e01e203e9c	Unassigned	0.6628147208898849
01aa813a4ee64c7277c346f108479043	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Candidatus Udaeobacter	0.9999999603925909
60a0fc2de6708ffd3f18a02182d85f99	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__[Eubacterium] coprostanoligenes group	0.9999916768955185
64ddf32fc38f6ea6531f6e1aa8aad685	D_0__Bacteria	0.7611818784068601
de4712aecfe64c408d8e3bb141177252	Unassigned	0.8668439255965262
53fef383f0c68d779f039c250a3dbf7b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Ramlibacter	0.8477529264284488
fc00e0833241c56dd7fa7496a24381ef	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptococcaceae;D_5__uncultured;D_6__uncultured organism	0.9999277016115341
d920d2ea5271700f100f7d87ad29fca0	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Enterococcaceae;D_5__Enterococcus	0.9668792986230285
32c87c9870842f178bb4431340eaeceb	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Planococcaceae;D_5__Lysinibacillus	0.9888861463879294
755830e5c85696b6393acbbfad8560d6	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.9983131021397578
2a26c4dbbe78cc1d46858b445f3a6e6b	Unassigned	0.9002137366706884
9913a3be6f06f108f3ee804527314a3b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Escherichia-Shigella	0.9609773520130793
f6728edebb838dd38d9786f24d042f03	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9999803386774535
8a978a3c8a38a7f5da097e0af7ce3e1c	D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia;D_3__Saccharimonadales	0.9999999953761569
e36512be495778548ee442c4273e478d	D_0__Bacteria	0.7658583246800819
d139a6e2846508270ec35d542658facb	Unassigned	0.6670392421191871
2cbbb4929cc691a19cea3b6bacadc331	Unassigned	0.8602896790178988
746f9077d4642f24a388c1e5e77fbb45	Unassigned	0.7778718621576097
dd7f51c6f3cde6fe9205e9f14d47b2e1	D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;D_3__uncultured Chloroflexi bacterium;D_4__uncultured Chloroflexi bacterium;D_5__uncultured Chloroflexi bacterium;D_6__uncultured Chloroflexi bacterium	0.7542582444282496
af5e00048eab729a282a9e5279f9ee2a	Unassigned	0.8999670043186294
beaabcdf2f60e472d5b69ae037c958e4	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Corynebacteriaceae;D_5__Corynebacterium 1	0.8103053825675494
6828b2f7d89fb90cd3f4f643fdf778dc	D_0__Bacteria	0.8488100173550792
19796ae5a946758c48ff76b728f7090c	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Tannerellaceae;D_5__Parabacteroides	0.9999999976645824
9f0f5e5dbcf1bc28a3dd6a1445946bfe	D_0__Bacteria	0.7110008686944403
d82786ea3ce00abc1c54ba4ed7339b62	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus	0.9979001031160883
1b30416fb4ff9bb4944a46ba3bab60c3	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium	0.9999843492519507
b7ccaf07cb50da669942cb79aaf1663a	D_0__Bacteria	0.878840425078237
62fb59830c9017321264c9f2024d3022	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Tannerellaceae;D_5__Parabacteroides	0.9999882663671299
0da66f27ec1be058f475a8d705683d15	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade III;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9999083565709503
5f47a71c22488266e5bf43b4added981	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Oscillibacter;D_6__unidentified	0.976267523314611
d338b027df23ad8c9225f74500de0c8f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Hydrogenophilaceae;D_5__Tepidiphilus	0.9987045201144453
b23a63a628803473eb3e6fd54a2f2d35	D_0__Bacteria	0.9330807701642052
7a688c60385c6818af59942c27340cc1	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999999891
818d358283e3404da08afbc98df01b67	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9996068476588827
575af7b314c648370c755d761f83896f	D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia;D_3__Saccharimonadales;D_4__Saccharimonadaceae	0.759595581847427
754018e2d6cf15fd0a2facff9a2c1238	Unassigned	0.5164321867529524
ddb99944511e3367fc608559e06ac00e	D_0__Bacteria	0.8300301373519271
f78cc7f7760af4b14714ac52c94653bc	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Bifidobacteriales;D_4__Bifidobacteriaceae;D_5__Bifidobacterium;D_6__Bifidobacterium psychraerophilum DSM 22366	0.8286376223743672
c8b68f7a92642d275810e6c6367a808e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides;D_6__Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223	0.987481474658779
88102669f67ed8611f26d5251bfcf020	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Prevotellaceae UCG-001;D_6__uncultured Bacteroidales bacterium	0.9743245678637359
d4d999d816365b5e7e26f29e1b3961c1	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	0.996930099861046
85921dc72dfa6f55d132e1ad8f1c6efd	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae;D_5__Rikenella;D_6__uncultured bacterium	0.9999992720334013
ad236061604034d3f5e9de1a5e5312d3	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Cupriavidus	0.9504714286450213
5bba14c71929772221d5ba7097881db6	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Propionibacteriaceae;D_5__Cutibacterium	0.9998657957379172
27725c89e6db9a8f3ae613b7a97c150f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Proteus	0.943608603965226
769b466215a816461250676a92f11745	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas	0.9773817214936198
d41e5323c36224f92331207d516623ab	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Methylacidiphilales;D_4__Methylacidiphilaceae;D_5__uncultured;D_6__marine metagenome	0.9988685821708129
51e7ef84c837771e717528419fd8608d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.9992033210834141
34b0839a75cd6191f94f2193bfc15960	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides	0.999999998952209
651cbc436137096b9821029dd347631d	Unassigned	0.879841860555013
